Wood,Oven,Phase,IO_02L_Avg,UO_02_Avg,AO_02_Avg,IO_04R_Avg,FB_01_Avg,IO_01T_Avg,SA_01_Avg,P_01_Avg,AO_01_Avg,Roofline,Chimney,T_eff_Pot_1(%),T_eff_Pot_2(%)
M,O,Medium,266.1,305.5,218.4,203.2,806,254,304.7,370.5,376.1,80.8,142,26.198920906879398,8.130699591790169
M,O,Medium,266.1,304.5,217.8,203.2,805,253.9,304.6,371.3,372.2,80.8,141.7,17.46185369414557,8.271404381437359
M,O,Medium,266.1,303.5,217.1,203.3,804,253.7,304.4,372.5,368.5,80.7,141.5,9.973097090406862,6.856504249654785
M,O,Medium,266,302.4,216.5,203.3,803,253.6,304.2,374.3,364.8,80.7,141.3,19.024153580152632,9.829146016412132
M,O,Medium,266,301.5,215.9,203.3,802,253.4,304,376.4,361,80.6,141.1,13.225685894376623,1.9354662284453341
M,O,Medium,265.9,300.7,215.3,203.3,800,253.2,303.8,377.5,357.6,80.6,140.9,30.849349569840413,11.486459946217163
M,O,Medium,265.8,299.9,214.6,203.3,799.2,253,303.6,378.1,354.7,80.5,140.7,24.373966068901158,9.68280843833061
M,O,Medium,265.7,299.2,213.8,203.2,798.3,252.8,303.4,378.4,351.9,80.5,140.4,12.568685946634764,3.057247932965229
M,O,Medium,265.6,298.4,213.2,203.2,797.9,252.6,303.2,378,349.1,80.4,140.2,28.339035245573545,7.257557806793254
M,O,Medium,265.5,297.8,212.7,203.2,797.2,252.3,303.1,376.7,346.7,80.3,140,16.876900579713098,9.493256576088523
M,O,Medium,265.4,297,212.2,203.1,796.3,252.1,303.1,373.9,343.3,80.3,139.9,6.08102794380061,8.584980626542023
M,O,Medium,265.3,296,211.9,203,793.4,251.8,303.6,368.3,339.4,80.2,140.1,19.287517652119167,8.006139402766495
M,O,Medium,265.2,295.9,212.3,203,789.5,251.6,304.9,363.5,339.4,80.1,140.5,28.507484020393147,10.366357825597508
M,O,Medium,265,296,212.7,202.9,785.4,251.4,306,360.4,340.7,80.1,140.9,12.805889484424398,7.909519975673712
M,O,Medium,264.9,295.9,212.8,202.9,781.4,251.2,306.7,357.8,342.8,80,141.2,14.943517722650379,11.111846511714674
M,O,Medium,264.7,296,213,202.8,777.5,250.9,307.5,354.6,344.5,79.93,141.4,31.963482738120096,6.236777119633194
M,O,Medium,264.6,295.9,213,202.7,774,250.7,308,351.6,346.1,79.88,141.6,19.033912771613828,9.120416536398094
M,O,Medium,264.4,295.7,212.8,202.7,770.7,250.5,308.2,349.1,347.2,79.83,141.8,10.488213549833528,8.874642234474688
M,O,Medium,264.2,295.4,212.7,202.6,767.8,250.3,308.6,347.7,348.3,79.79,142,6.155394373853512,11.4900694978599
M,O,Medium,264,295,212.5,202.5,765.4,250,308.8,347.5,349.1,79.77,142.2,40.07449928818258,10.853510223882838
M,O,Medium,263.8,294.5,211.9,202.5,763,249.8,308.6,347.9,349.2,79.76,142.4,35.2455345737343,9.766834881878218
M,O,Medium,263.7,294,211.1,202.4,760.8,249.6,308.3,349.6,351.1,79.75,142.6,18.14274322996525,3.4557606152313887
M,O,Medium,263.5,293.5,210.3,202.3,758.4,249.4,307.8,353.7,354.6,79.77,142.9,-4.394223348113611,10.546136035472605
